Table 1
CODE	ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
RED;;;ID=S 195;;;PRIM=1;;;COLL=1;;;TYPE=P;;;AID=Kon Bib PK nn;;;NAME 0=xnp;;;CITED=3;;;START 0=1486;;;STOP 0=1853;;;SIZE=30000;;;UNITS=items;;;NAME 1=Pamphlets;;;NAME 2Koninklijke Bibliotheek;;;PLACE 0Hague;;;PLACE 1=Netherlands;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=Goslinga xxx;;;FAID=https://www.kb.nl/en/resources-research-guides/kb-collections/early-printed-books-until-1801/pamphlets;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 195	195	1	1	P	Kon Bib PK nn	xnp	3	1486	1853	30000	items	Pamphlets	Koninklijke Bibliotheek	Hague	Netherlands	np	np	np	np	np	np	np	np	np	np	Goslinga xxx	https://www.kb.nl/en/resources-research-guides/kb-collections/early-printed-books-until-1801/pamphlets	np	xnp	xnp	###	
"RED;;;ID=S 191;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1784;;;STOP 0=1832;;;SIZE=50;;;UNITS=items;;;NAME 1=Bennett, John & Sons of London;;;NAME 2Kent History and Library Centre;;;PLACE 0Maidstone;;;PLACE 1=UK;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://www.kentarchives.org.uk/collections/getrecord/GB51_EK_U1453_8_5_4_1_97 / http://discovery.nationalarchives.gov.uk/details/r/5da28075-2a5b-4959-812c-14afbbe4c0ef;;;DESC 1=np;;;NOTE=See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13532757;;;LINK=xnp;;;END###"	S 191	191	1	1	M	xxx	xnp	0	1784	1832	50	items	"Bennett, John & Sons of London"	Kent History and Library Centre	Maidstone	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.kentarchives.org.uk/collections/getrecord/GB51_EK_U1453_8_5_4_1_97 / http://discovery.nationalarchives.gov.uk/details/r/5da28075-2a5b-4959-812c-14afbbe4c0ef	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13532757	xnp	###	
RED;;;ID=S 193;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1804;;;STOP 0=1804;;;SIZE=1;;;UNITS=items;;;NAME 1=Memo. relating to Mr. Anderson and Honduras.;;;NAME 2Kent History and Library Centre;;;PLACE 0Maidstone;;;PLACE 1=UK;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://www.kentarchives.org.uk/collections/getrecord/GB51_U840_9_3_2_4_1 / http://discovery.nationalarchives.gov.uk/details/r/b9e3d4f3-a83e-40c0-8fae-93a8b6a7c8eb;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 193	193	1	1	M	xxx	xnp	0	1804	1804	1	items	Memo. relating to Mr. Anderson and Honduras.	Kent History and Library Centre	Maidstone	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.kentarchives.org.uk/collections/getrecord/GB51_U840_9_3_2_4_1 / http://discovery.nationalarchives.gov.uk/details/r/b9e3d4f3-a83e-40c0-8fae-93a8b6a7c8eb	np	xnp	xnp	###	
RED;;;ID=S 189;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1847;;;STOP 0=2011;;;SIZE=35;;;UNITS=feet;;;NAME 1=Belize Mission Collection;;;NAME 2Jesuit Archives & Research Center;;;PLACE 0Saint Louis;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://jesuitarchives.org/collections/missouri-province-archive/belize-mission-collection/;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 189	189	1	1	M	xxx	xnp	0	1847	2011	35	feet	Belize Mission Collection	Jesuit Archives & Research Center	Saint Louis	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://jesuitarchives.org/collections/missouri-province-archive/belize-mission-collection/	np	xnp	xnp	###	
"RED;;;ID=S 187;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1808;;;STOP 0=1964;;;SIZE=16;;;UNITS=feet;;;NAME 1=Hugh Hammond Bennett papers, 1808-1964, undated;;;NAME 2Iowa State University;;;PLACE 0Ames;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://n2t.net/ark:/87292/w9hb59;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 187	187	1	1	M	xxx	xnp	0	1808	1964	16	feet	"Hugh Hammond Bennett papers, 1808-1964, undated"	Iowa State University	Ames	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://n2t.net/ark:/87292/w9hb59	np	xnp	xnp	###	
RED;;;ID=S 477;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Archives;;;NAME 2Institute of Commonwealth Studies;;;PLACE 0London;;;PLACE 1=UK;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://commonwealth.sas.ac.uk/resources/library;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 477	477	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	Archives	Institute of Commonwealth Studies	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://commonwealth.sas.ac.uk/resources/library	np	xnp	xnp	###	
"RED;;;ID=S 475;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1774;;;STOP 0=1778;;;SIZE=2;;;UNITS=items;;;NAME 1=Latin American mss. British Honduras, 1774-1778;;;NAME 2Indiana University;;;PLACE 0Bloomington;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://archives.iu.edu/catalog/InU-Li-VAD8167;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 475	475	1	1	M	xxx	xnp	0	1774	1778	2	items	"Latin American mss. British Honduras, 1774-1778"	Indiana University	Bloomington	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.iu.edu/catalog/InU-Li-VAD8167	np	xnp	xnp	###	
"RED;;;ID=S 171;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1661;;;STOP 0=1671;;;SIZE=1;;;UNITS=vols;;;NAME 1=A compilation of ""Instructions to Governors, Commissions, and other Papers respecting the Colonies,"" chiefly relating to Jamaica and Barbados;;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://catalog.huntington.org/record=b1071225;;;DESC 1=np;;;NOTE=Not found in OAC / See *Guide to British Historical Manuscripts in the Huntington Library* [San Marino, Huntington Library, 1982] OCLC = http://www.worldcat.org/oclc/7835550 / Possibly see George Watson Cole & Elihu Dwight Church, *A catalogue of books relating to the discovery and early history of North and South America forming a part of the library of E.D. Church* [New York, Peter Smith, 1951–xxx] 5 vols, 2 ed OCLC = http://www.worldcat.org/oclc/1301846;;;LINK=xnp;;;END###"	S 171	171	1	1	M	xxx	xnp	0	1661	1671	1	vols	"A compilation of ""Instructions to Governors, Commissions, and other Papers respecting the Colonies,"" chiefly relating to Jamaica and Barbados"	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://catalog.huntington.org/record=b1071225	np	"Not found in OAC / See *Guide to British Historical Manuscripts in the Huntington Library* [San Marino, Huntington Library, 1982] OCLC = http://www.worldcat.org/oclc/7835550 / Possibly see George Watson Cole & Elihu Dwight Church, *A catalogue of books relating to the discovery and early history of North and South America forming a part of the library of E.D. Church* [New York, Peter Smith, 1951–xxx] 5 vols, 2 ed OCLC = http://www.worldcat.org/oclc/1301846"	xnp	###	
RED;;;ID=S 173;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1671;;;STOP 0=1712;;;SIZE=34;;;UNITS=items;;;NAME 1=Correspondence and documents from the office of William Blathwayt;;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://oac.cdlib.org/findaid/ark:/13030/c8wm1gng/entire_text/;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 173	173	1	1	M	xxx	xnp	0	1671	1712	34	items	Correspondence and documents from the office of William Blathwayt	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://oac.cdlib.org/findaid/ark:/13030/c8wm1gng/entire_text/	np	xnp	xnp	###	
RED;;;ID=S 175;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1150;;;STOP 0=1803;;;SIZE=13000;;;UNITS=items;;;NAME 1=Egerton family papers;;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://catalog.huntington.org/record=b1526229 / https://oac.cdlib.org/findaid/ark:/13030/c8mw2nvw/;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 175	175	1	1	M	xxx	xnp	0	1150	1803	13000	items	Egerton family papers	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://catalog.huntington.org/record=b1526229 / https://oac.cdlib.org/findaid/ark:/13030/c8mw2nvw/	np	xnp	xnp	###	
RED;;;ID=S 177;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1849;;;STOP 0=1859;;;SIZE=45;;;UNITS=items;;;NAME 1=George Mifflin Dallas papers;;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://catalog.huntington.org/record=b1591201;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 177	177	1	1	M	xxx	xnp	0	1849	1859	45	items	George Mifflin Dallas papers	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://catalog.huntington.org/record=b1591201	np	xnp	xnp	###	
"RED;;;ID=S 179;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Manuscripts for the Study of Iberian, Latin American, and Latino History;;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://hdl.huntington.org/digital/collection/p15150coll1/id/7620/;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 179	179	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	"Manuscripts for the Study of Iberian, Latin American, and Latino History"	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hdl.huntington.org/digital/collection/p15150coll1/id/7620/	np	xnp	xnp	###	
RED;;;ID=S 181;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1175;;;STOP 0=1919;;;SIZE=350000;;;UNITS=items;;;NAME 1=Stowe Papers;;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://hdl.handle.net/2027/mdp.39015017633713?urlappend=%3Bseq=165 / https://oac.cdlib.org/findaid/ark:/13030/c8ht2qq9/;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 181	181	1	1	M	xxx	xnp	0	1175	1919	350000	items	Stowe Papers	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hdl.handle.net/2027/mdp.39015017633713?urlappend=%3Bseq=165 / https://oac.cdlib.org/findaid/ark:/13030/c8ht2qq9/	np	xnp	xnp	###	
RED;;;ID=S 183;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1657;;;STOP 0=1770;;;SIZE=500;;;UNITS=items;;;NAME 1=William Blathwayt Papers;;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://oac.cdlib.org/findaid/ark:/13030/tf9b69p05t/;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 183	183	1	1	M	xxx	xnp	0	1657	1770	500	items	William Blathwayt Papers	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://oac.cdlib.org/findaid/ark:/13030/tf9b69p05t/	np	xnp	xnp	###	
RED;;;ID=S 185;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1668;;;STOP 0=1734;;;SIZE=195;;;UNITS=items;;;NAME 1=William Blathwayt Papers (Addenda);;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://oac.cdlib.org/findaid/ark:/13030/kt1199n4mx/;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 185	185	1	1	M	xxx	xnp	0	1668	1734	195	items	William Blathwayt Papers (Addenda)	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://oac.cdlib.org/findaid/ark:/13030/kt1199n4mx/	np	xnp	xnp	###	
RED;;;ID=S 473;;;PRIM=1;;;COLL=1;;;TYPE=P;;;AID=Huntington B zzz;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Broadsides;;;NAME 2Huntington Library;;;PLACE 0San Marino;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=xnp;;;DESC 1=np;;;NOTE== Rare book rather than collection of ephemera ? / See OAC: http://www.oac.cdlib.org/institutions/Huntington+Library::Rare+Book+Collections;;;LINK=xnp;;;END###	S 473	473	1	1	P	Huntington B zzz	xnp	0	xxx	xxx	xxx	xxx	Broadsides	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	= Rare book rather than collection of ephemera ? / See OAC: http://www.oac.cdlib.org/institutions/Huntington+Library::Rare+Book+Collections	xnp	###	
RED;;;ID=S 167;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1793;;;STOP 0=1836;;;SIZE=129;;;UNITS=items;;;NAME 1=Pile family papers;;;NAME 2Historical Society of Pennsylvania;;;PLACE 0Philadelphia;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://www2.hsp.org/collections/manuscripts/p/Pile1366.html;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 167	167	1	1	M	xxx	xnp	0	1793	1836	129	items	Pile family papers	Historical Society of Pennsylvania	Philadelphia	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://www2.hsp.org/collections/manuscripts/p/Pile1366.html	np	xnp	xnp	###	
RED;;;ID=S 169;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1681;;;STOP 0=1938;;;SIZE=385;;;UNITS=vols;;;NAME 1=Powel family papers;;;NAME 2Historical Society of Pennsylvania;;;PLACE 0Philadelphia;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://hsp.org/collections/catalogs-research-tools/finding-aids;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 169	169	1	1	M	xxx	xnp	0	1681	1938	385	vols	Powel family papers	Historical Society of Pennsylvania	Philadelphia	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hsp.org/collections/catalogs-research-tools/finding-aids	np	xnp	xnp	###	
"RED;;;ID=S 165;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=xnp;;;NAME 2Hispanic Society of America;;;PLACE 0New York;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://hispanicsociety.org/collection/;;;DESC 1=np;;;NOTE=Possibly see *Catalogue of the library [of] the Hispanic Society of America* [Boston, Hall, 1962] OCLC = http://www.worldcat.org/oclc/910281944;;;LINK=xnp;;;END###"	S 165	165	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	xnp	Hispanic Society of America	New York	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hispanicsociety.org/collection/	np	"Possibly see *Catalogue of the library [of] the Hispanic Society of America* [Boston, Hall, 1962] OCLC = http://www.worldcat.org/oclc/910281944"	xnp	###	
"RED;;;ID=S 471;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1822;;;STOP 0=1833;;;SIZE=xxx;;;UNITS=items;;;NAME 1=Charter parties.   Vessel Hussaren, 260 tons. Bound for Honduras. 1822.   Vessel...;;;NAME 2Herefordshire Archive and Records Centre;;;PLACE 0Hereford;;;PLACE 1=UK;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://discovery.nationalarchives.gov.uk/details/r/cd5e0274-b2f5-4f19-a5fa-08eb8eb3cc9a;;;DESC 1=np;;;NOTE=See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13530872 / Item not located in holding collection’s online finding aid at https://archive-catalogue.herefordshire.gov.uk/records/C99;;;LINK=xnp;;;END###"	S 471	471	1	1	M	xxx	xnp	0	1822	1833	xxx	items	"Charter parties.   Vessel Hussaren, 260 tons. Bound for Honduras. 1822.   Vessel..."	Herefordshire Archive and Records Centre	Hereford	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/cd5e0274-b2f5-4f19-a5fa-08eb8eb3cc9a	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13530872 / Item not located in holding collection’s online finding aid at https://archive-catalogue.herefordshire.gov.uk/records/C99	xnp	###	
RED;;;ID=S 469;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1738;;;STOP 0=1829;;;SIZE=1;;;UNITS=boxes;;;NAME 1=Vernon Family Records;;;NAME 2Henry Francis du Pont Winterthur Museum;;;PLACE 0Winterthur;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://findingaid.winterthur.org/html/HTML_Finding_Aids/COL0165.htm;;;DESC 1=np;;;NOTE=xnp;;;LINK=xnp;;;END###	S 469	469	1	1	M	xxx	xnp	0	1738	1829	1	boxes	Vernon Family Records	Henry Francis du Pont Winterthur Museum	Winterthur	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://findingaid.winterthur.org/html/HTML_Finding_Aids/COL0165.htm	np	xnp	xnp	###	
"RED;;;ID=S 163;;;PRIM=1;;;COLL=1;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1722;;;STOP 0=1917;;;SIZE=xxx;;;UNITS=xxx;;;NAME 1=Fondo Reservado, Publicaciones periódicas mexicanas 1722-1917;;;NAME 2Hemeroteca Nacional de México;;;PLACE 0Mexico;;;PLACE 1=Mexico;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://hnm.iib.unam.mx/index.php/hemeroteca-nacional-de-mexico/colecciones/fondo-reservado/publicaciones-periodicas-mexicanas-1722-1917;;;DESC 1=np;;;NOTE=See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=54993;;;LINK=http://www.hndm.unam.mx/index.php/es/;;;END###"	S 163	163	1	1	P	xxx	xnp	0	1722	1917	xxx	xxx	"Fondo Reservado, Publicaciones periódicas mexicanas 1722-1917"	Hemeroteca Nacional de México	Mexico	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	https://hnm.iib.unam.mx/index.php/hemeroteca-nacional-de-mexico/colecciones/fondo-reservado/publicaciones-periodicas-mexicanas-1722-1917	np	See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=54993	http://www.hndm.unam.mx/index.php/es/	###	
"RED;;;ID=S 467;;;PRIM=1;;;COLL=1;;;TYPE=M;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1806;;;STOP 0=1806;;;SIZE=1;;;UNITS=items;;;NAME 1=ALS, 1806 May 13 : London [Eng.] to Fra[nci]s Vincent;;;NAME 2Haverford College;;;PLACE 0Haverford;;;PLACE 1=USA;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=np;;;STOP 1=np;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://tripod.haverford.edu/permalink/01TRI_INST/14s7maf/alma991015831999704921;;;DESC 1=np;;;NOTE=See OCLC 54951089;;;LINK=xnp;;;END###"	S 467	467	1	1	M	xxx	xnp	0	1806	1806	1	items	"ALS, 1806 May 13 : London [Eng.] to Fra[nci]s Vincent"	Haverford College	Haverford	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://tripod.haverford.edu/permalink/01TRI_INST/14s7maf/alma991015831999704921	np	See OCLC 54951089	xnp	###	
