Table 1
	CODE	R.FTM	R.GENRE	R.TIT	R.ATIT	R.BTIT	R.JTIT	R.SER	R.PLACE	R.ED	R.PUB	R.DATE	R.ID	R.ID	R.INT	R.VOL	R.ISS	R.PP	R.LAST	R.FIRST	LAST	FIRST	TIT	ATIT	BTIT	JTIT	SER	PLACE	ED	PUB	DATE	ID	ID	INT	VOL	ISS	PP		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=Boston&amp;rft.issue=306&amp;rft.pages=1&amp;rft.date=1741-06-15&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-1089C95EF36F8AA0%25402357113-1089C95F0389E628%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Boston	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1741-06-15	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-1089C95EF36F8AA0%25402357113-1089C95F0389E628%25400	^^^	^^^	^^^	306	1	^^^	^^^	^^^	^^^	^^^	Boston	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1741-06-15	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-1089C95EF36F8AA0%402357113-1089C95F0389E628%400	^^^	^^^	^^^	306	1		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=Boston&amp;rft.issue=349&amp;rft.pages=1-2&amp;rft.date=1742-04-12&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-1089C986536082A0%25402357414-1089C986622DAA10%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Boston	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1742-04-12	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-1089C986536082A0%25402357414-1089C986622DAA10%25400	^^^	^^^	^^^	349	1-2	^^^	^^^	^^^	^^^	^^^	Boston	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1742-04-12	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-1089C986536082A0%402357414-1089C986622DAA10%400	^^^	^^^	^^^	349	1-2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=Boston&amp;rft.issue=863&amp;rft.pages=1&amp;rft.date=1752-03-02&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBF91618AE618%25402361026-108EBF91A3052238%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Boston	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1752-03-02	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBF91618AE618%25402361026-108EBF91A3052238%25400	^^^	^^^	^^^	863	1	^^^	^^^	^^^	^^^	^^^	Boston	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1752-03-02	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EBF91618AE618%402361026-108EBF91A3052238%400	^^^	^^^	^^^	863	1		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=Extract+of+a+Letter+from+a+Gentleman+of+Distinction+in+Antigua%2C+to+His+Friend+in+Boston%2C+Dated+March+8th%2C+1739%2C40&amp;rft.issue=245&amp;rft.pages=2&amp;rft.date=1740-04-14&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-1089C91EBB5F5358%25402356686-1089C91ECA5439E0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	Extract+of+a+Letter+from+a+Gentleman+of+Distinction+in+Antigua%2C+to+His+Friend+in+Boston%2C+Dated+March+8th%2C+1739%2C40	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1740-04-14	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-1089C91EBB5F5358%25402356686-1089C91ECA5439E0%25400	^^^	^^^	^^^	245	2	^^^	^^^	^^^	^^^	^^^	"Extract of a Letter from a Gentleman of Distinction in Antigua, to His Friend in Boston, Dated March 8th, 1739,40"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1740-04-14	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-1089C91EBB5F5358%402356686-1089C91ECA5439E0%400	^^^	^^^	^^^	245	2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=Extract+of+a+Letter+from+an+Inhabitant+at+the+Bay+of+Honduras%2C+to+His+Friend+at+Jamaica&amp;rft.issue=1276&amp;rft.pages=3&amp;rft.date=1760-02-11&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108B72AC5CF7D138%25402363928-108B72AC68D1C4A0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	Extract+of+a+Letter+from+an+Inhabitant+at+the+Bay+of+Honduras%2C+to+His+Friend+at+Jamaica	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1760-02-11	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108B72AC5CF7D138%25402363928-108B72AC68D1C4A0%25400	^^^	^^^	^^^	1276	3	^^^	^^^	^^^	^^^	^^^	"Extract of a Letter from an Inhabitant at the Bay of Honduras, to His Friend at Jamaica"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1760-02-11	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108B72AC5CF7D138%402363928-108B72AC68D1C4A0%400	^^^	^^^	^^^	1276	3		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=Extract+of+a+Letter+from+the+Bay+of+Honduras%2C+April+23&amp;rft.issue=1241&amp;rft.pages=2&amp;rft.date=1759-06-11&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108B713A728BF4E8%25402363683-108B713A836172B0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	Extract+of+a+Letter+from+the+Bay+of+Honduras%2C+April+23	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1759-06-11	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108B713A728BF4E8%25402363683-108B713A836172B0%25400	^^^	^^^	^^^	1241	2	^^^	^^^	^^^	^^^	^^^	"Extract of a Letter from the Bay of Honduras, April 23"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1759-06-11	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108B713A728BF4E8%402363683-108B713A836172B0%400	^^^	^^^	^^^	1241	2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=Extract+of+a+Letter+from+the+Bay+of+Honduras%2C+Nov.+19&amp;rft.issue=1221&amp;rft.pages=2&amp;rft.date=1759-01-22&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108B7068AAF9A1F8%25402363543-108B7068C322FE68%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	Extract+of+a+Letter+from+the+Bay+of+Honduras%2C+Nov.+19	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1759-01-22	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108B7068AAF9A1F8%25402363543-108B7068C322FE68%25400	^^^	^^^	^^^	1221	2	^^^	^^^	^^^	^^^	^^^	"Extract of a Letter from the Bay of Honduras, Nov. 19"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1759-01-22	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108B7068AAF9A1F8%402363543-108B7068C322FE68%400	^^^	^^^	^^^	1221	2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New-York%2C+April+9.+1759&amp;rft.issue=1233&amp;rft.pages=1&amp;rft.date=1759-04-16&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108B70A4BB46B2A8%25402363627-108B70A4CCD120C0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	New-York%2C+April+9.+1759	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1759-04-16	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108B70A4BB46B2A8%25402363627-108B70A4CCD120C0%25400	^^^	^^^	^^^	1233	1	^^^	^^^	^^^	^^^	^^^	"New-York, April 9. 1759"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1759-04-16	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108B70A4BB46B2A8%402363627-108B70A4CCD120C0%400	^^^	^^^	^^^	1233	1		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New-York%2C+July+16&amp;rft.issue=780&amp;rft.pages=1&amp;rft.date=1750-07-23&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBF13DCE91B98%25402360438-108EBF13E9AAB7B0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	New-York%2C+July+16	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1750-07-23	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBF13DCE91B98%25402360438-108EBF13E9AAB7B0%25400	^^^	^^^	^^^	780	1	^^^	^^^	^^^	^^^	^^^	"New-York, July 16"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1750-07-23	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EBF13DCE91B98%402360438-108EBF13E9AAB7B0%400	^^^	^^^	^^^	780	1		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New-York%2C+March+24&amp;rft.issue=1022&amp;rft.pages=4&amp;rft.date=1755-03-31&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EC09D24F9BE78%25402362150-108EC09D322A3D48%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	New-York%2C+March+24	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1755-03-31	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EC09D24F9BE78%25402362150-108EC09D322A3D48%25400	^^^	^^^	^^^	1022	4	^^^	^^^	^^^	^^^	^^^	"New-York, March 24"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1755-03-31	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EC09D24F9BE78%402362150-108EC09D322A3D48%400	^^^	^^^	^^^	1022	4		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New-York%2C+November+18&amp;rft.issue=1004&amp;rft.pages=4&amp;rft.date=1754-11-25&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EC085008E78A8%25402362024-108EC0850EF7ECA8%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	New-York%2C+November+18	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1754-11-25	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EC085008E78A8%25402362024-108EC0850EF7ECA8%25400	^^^	^^^	^^^	1004	4	^^^	^^^	^^^	^^^	^^^	"New-York, November 18"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1754-11-25	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EC085008E78A8%402362024-108EC0850EF7ECA8%400	^^^	^^^	^^^	1004	4		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New-York%2C+November+4&amp;rft.issue=1002&amp;rft.pages=4&amp;rft.date=1754-11-11&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EC081CC98EE08%25402362010-108EC081DBF6C0A0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	New-York%2C+November+4	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1754-11-11	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EC081CC98EE08%25402362010-108EC081DBF6C0A0%25400	^^^	^^^	^^^	1002	4	^^^	^^^	^^^	^^^	^^^	"New-York, November 4"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1754-11-11	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EC081CC98EE08%402362010-108EC081DBF6C0A0%400	^^^	^^^	^^^	1002	4		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New-York%2C+October+15&amp;rft.issue=793&amp;rft.pages=4&amp;rft.date=1750-10-22&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBF26824563F0%25402360529-108EBF268FB18848%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	New-York%2C+October+15	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1750-10-22	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBF26824563F0%25402360529-108EBF268FB18848%25400	^^^	^^^	^^^	793	4	^^^	^^^	^^^	^^^	^^^	"New-York, October 15"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1750-10-22	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EBF26824563F0%402360529-108EBF268FB18848%400	^^^	^^^	^^^	793	4		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New-York%2C+October+7&amp;rft.issue=998&amp;rft.pages=2&amp;rft.date=1754-10-14&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EC07CC182FE50%25402361982-108EC07CD26CA4F0%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	New-York%2C+October+7	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1754-10-14	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EC07CC182FE50%25402361982-108EC07CD26CA4F0%25400	^^^	^^^	^^^	998	2	^^^	^^^	^^^	^^^	^^^	"New-York, October 7"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1754-10-14	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EC07CC182FE50%402361982-108EC07CD26CA4F0%400	^^^	^^^	^^^	998	2		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New+York%2C+Aug.+3&amp;rft.issue=886&amp;rft.pages=1&amp;rft.date=1752-08-10&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBFD206AC6B78%25402361187-108EBFD2210B7518%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AGrace+Bank	journal	article	^^^	New+York%2C+Aug.+3	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1752-08-10	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBFD206AC6B78%25402361187-108EBFD2210B7518%25400	^^^	^^^	^^^	886	1	^^^	^^^	^^^	^^^	^^^	"New York, Aug. 3"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1752-08-10	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EBFD206AC6B78%402361187-108EBFD2210B7518%400	^^^	^^^	^^^	886	1		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New+York%2C+Aug.+3&amp;rft.issue=886&amp;rft.pages=1&amp;rft.date=1752-08-10&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBFD206AC6B78%25402361187-108EBFD2210B7518%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	New+York%2C+Aug.+3	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1752-08-10	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBFD206AC6B78%25402361187-108EBFD2210B7518%25400	^^^	^^^	^^^	886	1	^^^	^^^	^^^	^^^	^^^	"New York, Aug. 3"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1752-08-10	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EBFD206AC6B78%402361187-108EBFD2210B7518%400	^^^	^^^	^^^	886	1		
	ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Boston+Evening-Post&amp;rft.atitle=New+York%2C+Aug.+3&amp;rft.issue=886&amp;rft.pages=1&amp;rft.date=1752-08-10&amp;rft.au=anon.&amp;rft_id=https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBFD206AC6B78%25402361187-108EBFD2210B7518%25400&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3ATimeline+of+piracy+in+the+Bay+of+Honduras	journal	article	^^^	New+York%2C+Aug.+3	^^^	Boston+Evening-Post	^^^	^^^	^^^	^^^	1752-08-10	https%3A%2F%2Finfoweb-newsbank-com.ezp-prod1.hul.harvard.edu%2Fapps%2Freadex%2Fdoc%3Fp%3DEANX%26docref%3Dimage%2Fv2%253A1089C792E64CF650%2540EANX-108EBFD206AC6B78%25402361187-108EBFD2210B7518%25400	^^^	^^^	^^^	886	1	^^^	^^^	^^^	^^^	^^^	"New York, Aug. 3"	^^^	Boston Evening-Post	^^^	^^^	^^^	^^^	1752-08-10	https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX%26docref=image/v2%3A1089C792E64CF650%40EANX-108EBFD206AC6B78%402361187-108EBFD2210B7518%400	^^^	^^^	^^^	886	1		
