Table 1
ID	OID	SER	FM	CF	URL	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	CAT SUMM	PARAS	NOTE	SOURCE	SURL	END		
^^^	C 811	Aud	Hon	GT 24 ram 3 no 41	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	811	
^^^	C 812	Aud	Hon	GT 24 ram 3 no 42	^^^	1	0	18 Apr 1675	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	812	
^^^	C 813	Aud	Hon	GT 24 ram 3 no 43	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	813	
^^^	C 814	Aud	Hon	GT 24 ram 3 no 44	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	814	
^^^	C 815	Aud	Hon	GT 24 ram 3 no 45	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	815	
^^^	C 816	Aud	Hon	GT 24 ram 3 no 46	^^^	1	0	12 Aug 1675	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	816	
^^^	C 817	Aud	Hon	GT 24 ram 3 no 47	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	817	
^^^	C 818	Aud	Hon	GT 24 ram 3 no 48	^^^	1	0	8 Dec 1675	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	818	
^^^	C 819	Aud	Hon	GT 25 ram 1 no 1	^^^	1	0	6 Mar 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	819	
^^^	C 820	Aud	Hon	GT 25 ram 1 no 2	^^^	1	0	18 Mar 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	820	
^^^	C 821	Aud	Hon	GT 25 ram 1 no 3	^^^	1	1	24 Mar 1676	6 Sep 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	821	
^^^	C 822	Aud	Hon	GT 25 ram 1 no 4	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	822	
^^^	C 823	Aud	Hon	GT 25 ram 1 no 5	^^^	1	0	8 Apr 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	823	
^^^	C 824	Aud	Hon	GT 25 ram 1 no 6	^^^	1	0	9 Apr 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	824	
^^^	C 825	Aud	Hon	GT 25 ram 1 no 7	^^^	1	0	10 Apr 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	825	
^^^	C 826	Aud	Hon	GT 25 ram 1 no 8	^^^	1	1	12 Apr 1676	11 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	826	
^^^	C 827	Aud	Hon	GT 25 ram 1 no 9	^^^	1	0	14 Apr 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	827	
^^^	C 828	Aud	Hon	GT 25 ram 1 no 10	^^^	1	0	14 Apr 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	828	
^^^	C 829	Aud	Hon	GT 25 ram 1 no 11	^^^	1	0	17 Apr 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	829	
^^^	C 830	Aud	Hon	GT 25 ram 1 no 12	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	830	
^^^	C 831	Aud	Hon	GT 25 ram 1 no 13	^^^	1	1	29 Sep 1676	4 Sep 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	831	
^^^	C 832	Aud	Hon	GT 25 ram 1 no 14	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	832	
^^^	C 833	Aud	Hon	GT 25 ram 1 no 15	^^^	1	1	13 Nov 1676	28 Aug 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	833	
^^^	C 834	Aud	Hon	GT 25 ram 1 no 16	^^^	1	0	14 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	834	
^^^	C 835	Aud	Hon	GT 25 ram 1 no 17	^^^	1	0	15 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	835	
^^^	C 836	Aud	Hon	GT 25 ram 1 no 18	^^^	1	0	15 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	836	
^^^	C 837	Aud	Hon	GT 25 ram 1 no 19	^^^	1	0	16 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	837	
^^^	C 838	Aud	Hon	GT 25 ram 1 no 20	^^^	1	1	16 Nov 1676	24 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	838	
^^^	C 839	Aud	Hon	GT 25 ram 1 no 21	^^^	1	1	17 Nov 1676	24 Sep 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	839	
^^^	C 840	Aud	Hon	GT 25 ram 1 no 22	^^^	1	0	17 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	840	
^^^	C 841	Aud	Hon	GT 25 ram 1 no 23	^^^	1	0	17 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	841	
^^^	C 842	Aud	Hon	GT 25 ram 1 no 24	^^^	1	0	17 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	842	
^^^	C 843	Aud	Hon	GT 25 ram 1 no 25	^^^	1	0	17 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	843	
^^^	C 844	Aud	Hon	GT 25 ram 1 no 26	^^^	1	0	17 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	844	
^^^	C 845	Aud	Hon	GT 25 ram 1 no 27	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	845	
^^^	C 846	Aud	Hon	GT 25 ram 1 no 28	^^^	1	0	18 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	846	
^^^	C 847	Aud	Hon	GT 25 ram 1 no 29	^^^	1	0	20 Nov 1676	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	847	
^^^	C 848	Aud	Hon	GT 25 ram 2 no 30	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	848	
^^^	C 849	Aud	Hon	GT 25 ram 2 no 31	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	849	
^^^	C 850	Aud	Hon	GT 25 ram 2 no 32	^^^	1	0	24 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	850	
^^^	C 851	Aud	Hon	GT 25 ram 2 no 33	^^^	1	0	24 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	851	
^^^	C 852	Aud	Hon	GT 25 ram 2 no 34	^^^	1	0	24 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	852	
^^^	C 853	Aud	Hon	GT 25 ram 2 no 35	^^^	1	0	24 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	853	
^^^	C 854	Aud	Hon	GT 25 ram 2 no 36	^^^	1	0	24 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	854	
^^^	C 855	Aud	Hon	GT 25 ram 2 no 37	^^^	1	0	24 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	855	
^^^	C 856	Aud	Hon	GT 25 ram 2 no 38	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	856	
^^^	C 857	Aud	Hon	GT 25 ram 2 no 39	^^^	1	0	25 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	857	
^^^	C 858	Aud	Hon	GT 25 ram 2 no 40	^^^	1	1	25 Nov 1677	12 Sep 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	858	
^^^	C 859	Aud	Hon	GT 25 ram 2 no 41	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	859	
^^^	C 860	Aud	Hon	GT 25 ram 2 no 42	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	860	
^^^	C 861	Aud	Hon	GT 25 ram 2 no 43	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	861	
^^^	C 862	Aud	Hon	GT 25 ram 2 no 44	^^^	1	0	26 Nov 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	862	
^^^	C 863	Aud	Hon	GT 25 ram 2 no 45	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	863	
^^^	C 864	Aud	Hon	GT 25 ram 2 no 46	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	864	
^^^	C 865	Aud	Hon	GT 25 ram 2 no 47	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	865	
^^^	C 866	Aud	Hon	GT 25 ram 2 no 48	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	866	
^^^	C 867	Aud	Hon	GT 25 ram 2 no 49	^^^	1	1	28 Nov 1677	12 Jul 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	867	
^^^	C 868	Aud	Hon	GT 25 ram 2 no 50	^^^	1	0	sd sd 1677	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	868	
^^^	C 869	Aud	Hon	GT 26 ram 1 no 1	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	869	
^^^	C 870	Aud	Hon	GT 26 ram 1 no 2	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	870	
^^^	C 871	Aud	Hon	GT 26 ram 1 no 3	^^^	1	0	15 Apr 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	871	
^^^	C 872	Aud	Hon	GT 26 ram 1 no 4	^^^	1	0	15 Apr 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	872	
^^^	C 873	Aud	Hon	GT 26 ram 1 no 5	^^^	1	0	15 Apr 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	873	
^^^	C 874	Aud	Hon	GT 26 ram 1 no 6	^^^	1	0	15 Apr 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	874	
^^^	C 875	Aud	Hon	GT 26 ram 1 no 7	^^^	1	0	15 Apr 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	875	
^^^	C 876	Aud	Hon	GT 26 ram 1 no 8	^^^	1	0	15 Apr 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	876	
^^^	C 877	Aud	Hon	GT 26 ram 1 no 9	^^^	1	0	15 Apr 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	877	
^^^	C 878	Aud	Hon	GT 26 ram 1 no 10	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	878	
^^^	C 879	Aud	Hon	GT 26 ram 1 no 11	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	879	
^^^	C 880	Aud	Hon	GT 26 ram 1 no 12	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	880	
^^^	C 881	Aud	Hon	GT 26 ram 1 no 13	^^^	1	0	3 May 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	881	
^^^	C 882	Aud	Hon	GT 26 ram 1 no 14	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	882	
^^^	C 883	Aud	Hon	GT 26 ram 1 no 15	^^^	1	1	8 May 1678	12 Nov 1679	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	883	
^^^	C 884	Aud	Hon	GT 26 ram 1 no 16	^^^	1	0	9 May 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	884	
^^^	C 885	Aud	Hon	GT 26 ram 1 no 17	^^^	1	0	9 May 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	885	
^^^	C 886	Aud	Hon	GT 26 ram 1 no 18	^^^	1	0	9 May 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	886	
^^^	C 887	Aud	Hon	GT 26 ram 1 no 19	^^^	1	0	10 May 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	887	
^^^	C 888	Aud	Hon	GT 26 ram 1 no 20	^^^	1	1	19 Jan 1679	11 Mar 1680	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	888	
^^^	C 889	Aud	Hon	GT 26 ram 1 no 21	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	889	
^^^	C 890	Aud	Hon	GT 26 ram 1 no 22	^^^	1	0	16 May 1678	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	890	
^^^	C 891	Aud	Hon	GT 26 ram 1 no 23	^^^	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	891	
