Table 1
ID	COUNTRY	DISTRICT	POSTAL	CITY	STREET	EMAIL 0	EMAIL 1	TEL 0	TEL 1	REF 0	FORM	NAME STD 0	NAME STD 1	NAME 0	NAME 1	NAME 2	NAME STD	TYPE	OCLC	VIAF 0	VIAF 1	STD 0	STD 1	STD 2	LINK 0	LINK 1	LINK 2	LINK 3	AID 0	AID 1	AID 2	AID 3	SID 0	SID 1	SID 2	SID 3	SID 4	SID 5	SID 6	SID 7	SID 8	SID 9	SID 10	SID 11	SID 12	SID 13	SID 14	SID 15	SID 16	SID 17	SID 18	SID 19	SERIES 0	AID 4	AID 5	SERIES 1	AID 6	AID 7	AID 8	SERIES 2	AID 9	AID 10	SERIES 3	AID 11	AID 12	END		
mmm	USA	New York	14853	Ithaca	"Cornell University, 2B Carl A Krock Library"	rareref@cornell.edu	eee	+16072553530	eee	mmm	mmm			Carl A Kroch Library	eee	Cornell University	Cornell University	S	COO	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531390	eee	eee	https://rare.library.cornell.edu	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Connecticut	06520	New Haven	1080 Chapel St	ycba.studyroom@yale.edu	ycba.info@yale.edu	+12034322840	+18772748278	eee	eee			Center for British Art Library	eee	Yale University		S	YUS	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530649	eee	eee	https://britishart.yale.edu/rare-books-and-manuscripts	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Massachusetts	02116	Boston	700 Boylston St	ask@bpl.org	eee	+16175365400	eee	https://www.bpl.org/contact-us/	1			Central Library	eee	Boston Public Library	Boston Public Library	R	BRL	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531323	eee	eee	https://www.bpl.org/services-central-library/research-services/	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	California	90095	Los Angeles	UCLA Library	spec-coll@library.ucla.edu	eee	+13108254988	eee	mmm	mmm			Charles E Young Research Library	eee	University of California		S	CLU	mmm	mmm	"https://oac.cdlib.org/institutions/UCLA::Library+Special+Collections,+Charles+E.+Young+Research+Library"	https://discovery.nationalarchives.gov.uk/details/a/A13532410	eee	https://www.library.ucla.edu/special-collections	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Connecticut	06105	Hartford	1 Elizabeth St	eee	eee	+18602365621	eee	mmm	mmm	CHS		Connecticut Historical Society Library	eee	Connecticut Historical Society	Connecticut Historical Society	C	CTH	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531833	eee	eee	https://chs.org	https://chs.bibliovation.com	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	North Carolina	27708	Durham	411 Chapel Dr	eee	eee	+19196605822	eee	mmm	mmm			David M Rubenstein Rare Book & Manuscript Library	eee	Duke University	Duke University	S	NDD	mmm	mmm	mmm	eee	eee	https://library.duke.edu/rubenstein	https://archives.lib.duke.edu	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Connecticut	06511	New Haven	409 Prospect St	divinity.library@yale.edu	eee	+12034325301	eee	https://web.library.yale.edu/divinity/staff	0			Divinity Library	Yale University Library	Yale University		S	YUS	mmm	mmm	mmm	eee	eee	https://web.library.yale.edu/divinity/special-collections	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Minnesota	55455	Minneapolis	222 21st Ave S	ascref@umn.edu	eee	+16126247469	eee	mmm	mmm			Elmer L Andersen Library	eee	University of Minnesota		S	MNU	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531036	eee	eee	https://www.lib.umn.edu/spaces/andersen	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	New Jersey	08540	Princeton	1 Washington Rd	refdesk@princeton.edu	eee	+6092584820	+16092583184	https://library.princeton.edu/special-collections/ask-us	1			Firestone Library	Princeton University Library	Princeton University		S	PUL	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13533096	eee	eee	https://library.princeton.edu/firestone	https://library.princeton.edu/special-collections/	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Latin American Ephemera Collection	https://libguides.princeton.edu/laec	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Virginia	22121	Mount Vernon	3200 Mt Vernon Memorial Hwy	tickets@mountvernon.org	eee	+17037802000	eee	mmm	mmm	MV		Fred W Smith National Library for the Study of George Washington	eee	Mount Vernon Ladies’ Association		C	VAMVE	mmm	mmm	mmm	eee	eee	https://www.mountvernon.org/library/	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Pennsylvania	19081	Swarthmore	500 College Ave	friends@swarthmore.edu	eee	+16103288496	eee	mmm	mmm			Friends Historical Library	McCabe Library	Swarthmore College		S	PSC	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531055	eee	eee	https://www.swarthmore.edu/friends-historical-library	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Michigan	48331	Farmington Hills	"27555 Executive Dr, Ste 350"	gale.technicalsupport@cengage.com	eee	+18008774253	eee	https://www.gale.com/contact	1	GALE		Gale	eee	Cengage Group	Gale	O	MIGCL	mmm	mmm	mmm	eee	eee	https://www.gale.com	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	The making of the modern world	http://id.lib.harvard.edu/alma/990098629830203941/catalog	eee	eee	http://id.lib.harvard.edu/alma/990117229610203941/catalog	eee	eee	Newsvault	http://id.lib.harvard.edu/alma/990126427380203941/catalog	eee	17th-18th century Burney Collection newspapers	http://id.lib.harvard.edu/alma/990126427380203941/catalog	eee	###		
mmm	USA	Florida	32611	Gainesville	1508 Union Rd	special@uflib.ufl.edu	lacref@uflib.uflib.ufl.edu	+13522732755	eee	mmm	mmm			George A Smathers Libraries	eee	University of Florida		S	FUG	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531389	eee	eee	https://sasc.uflib.ufl.edu	https://findingaids.uflib.ufl.edu	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	New York	10024	New York	170 Central Park W	info@gilderlehrman.org	eee	+16463669666	eee	mmm	mmm	GL		Gilder Lehrman Collection	eee	Gilder Lehrman Institute of American History	Gilder Lehrman Collection	C	eee	mmm	mmm	mmm	eee	eee	https://www.gilderlehrman.org/collection	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	California	92675	San Juan Capistrano	"29122 Rancho Viejo Rd, Ste 215"	eee	eee	eee	eee	eee	eee	GFD		Global Financial Data	eee	Global Financial Data	Global Financial Data	O	eee	mmm	mmm	mmm	eee	eee	https://globalfinancialdata.com	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Global financial data	http://id.lib.harvard.edu/alma/990137301680203941/catalog	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Delaware	19807	Wilmington	298 Buck Rd	askhagley@hagley.org	eee	+13026582400	eee	mmm	mmm	HL		Hagley Library	eee	Hagley Museum & Library		C	DEH	mmm	mmm	mmm	eee	eee	https://findingaids.hagley.org	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Louisiana	70803	Baton Rouge	95 Field House Dr	special@lsu.edu	eee	+12255786568	+12255786544	mmm	mmm			Hill Memorial Library	eee	Louisiana State University		S	LUU	mmm	mmm	mmm	eee	eee	https://lib.lsu.edu/special/	https://www.lib.lsu.edu	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	New York	10032	New York	613 W 155th St	oldbooks@hispanicsociety.org	eee	+12129262234 ext 251	eee	mmm	mmm	HSA		Hispanic Society Library	Hispanic Society Museum & Library	Hispanic Society of America		C	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530096	eee	eee	https://hispanicsociety.org/collection/	https://hispanicsociety.mlasolutions.com/m5/catalog/(S(35hlgiwvlz5kcyu23hel2ybt))/default.aspx?installation=Default	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Pennsylvania	19107	Philadelphia	1300 Locust St	readingroom@hsp.org	eee	+12157326200	eee	mmm	mmm	HSP		Historical Society of Pennsylvania Library	eee	Historical Society of Pennsylvania		C	QQR	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13533055	eee	eee	https://www.portal.hsp.org/about-our-collections	https://www.portal.hsp.org/catalogs-and-research-tools	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Massachusetts	02138	Cambridge	Harvard Yard	Houghton_Library@harvard.edu	eee	+16174952440	eee	mmm	mmm			Houghton Library	eee	Harvard University		S	HHG	mmm	mmm	https://hollisarchives.lib.harvard.edu/repositories/24	https://discovery.nationalarchives.gov.uk/details/a/A13531946	eee	eee	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	California	91108	San Marino	1151 Oxford Rd	ablecksmith@huntington.org	reference@huntington.org	+16264052191	+16264052191	mmm	mmm	HL		Huntington Library	eee	"The Huntington Library, Art Museum, & Botanical Gardens"		C	HUV	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532533	https://oac.cdlib.org/institutions/Huntington+Library	eee	https://www.huntington.org/library	https://catalog.huntington.org/search~S0	https://oac.cdlib.org/institutions/Huntington+Library	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Iowa	50011	Ames	701 Morrill Rd	archives@iastate.edu	eee	+15152946672 	eee	mmm	mmm			Iowa State University Library	eee	Iowa State University		S	IWA	mmm	mmm	mmm	eee	eee	https://specialcollections.lib.iastate.edu	https://cardinal.lib.iastate.edu	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Missouri	63108	Saint Louis	3920 W Pine Blvd	archives@jesuits.org	eee	+13143762440	eee	mmm	mmm	JA		Jesuit Archives & Research Center	Society of Jesus	Catholic Church	Jesuit Archives	C	eee	mmm	mmm	mmm	eee	eee	http://jesuitarchives.org/	http://jesuitarchives.org/collections/	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Florida	32816	Orlando	"Bldg 2, 12701 Pegasus Dr"	speccoll@ucf.edu	eee	+14078232576 	eee	mmm	mmm			John C Hitt Library	eee	University of Central Florida		S	FTU	mmm	mmm	mmm	eee	eee	https://library.ucf.edu/about/departments/special-collections-university-archives/	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Virginia	23185	Williamsburg	313 First St	rocklibrary@cwf.org	eee	+17575658510	+17572207249	mmm	mmm	CW		John D Rockefeller Jr Library	eee	Colonial Williamsburg Foundation	Colonial Williamsburg	C	VCW	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531497	eee	eee	https://www.colonialwilliamsburg.org/locations/john-d-rockefeller-jr-library/	https://research.colonialwilliamsburg.org	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Massachusetts	02467	Chestnut Hill	140 Commonwealth Ave	burns@bc.libanswers.com	eee	+16175524861	eee	mmm	mmm			John J Burns Library	eee	Boston College	Boston College	S	BXM	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530322	eee	eee	https://libguides.bc.edu/Burns	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	New York	10006	New York	"1 Liberty Plaza, 165 Broadway, 5th Fl"	support@jstor.org	eee	+18883883574	+17348877001	https://www.jstor.org/contact-us/	1	JSTOR		JSTOR	eee	ITHAKA		C	eee	mmm	mmm	mmm	eee	eee	https://www.jstor.org	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	19th century British pamphlets	http://id.lib.harvard.edu/alma/990119665620203941/catalog	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	North Carolina	27858	Greenville	E 5th St	eee	eee	+12523284176	+18662925581	mmm	mmm			JY Joyner Library	eee	East Carolina University	East Carolina University	S	ERE	mmm	mmm	mmm	eee	eee	https://library.ecu.edu	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Pennsylvania	19104	Philadelphia	"Van Pelt-Dietrich Library Ctr, 3420 Walnut St"	kislak@pobox.upenn.edu	eee	+12158987088	eee	mmm	mmm			"Kislak Center for Special Collections, Rare Books & Manuscripts"	Penn Libraries	University of Pennsylvania		S	PAU	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532885	eee	eee	https://www.library.upenn.edu/kislak	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Louisiana	70118	New Orleans	7001 Freret St	LAL@tulane.edu	eee	+15048655681	eee	mmm	mmm			Latin American Library	Howard-Tilton Memorial Library	Tulane University		S	LRU	mmm	mmm	mmm	eee	eee	https://library.tulane.edu/lal	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Connecticut	06032	Farmington	154 Main St	walpole@yale.edu	eee	+18606772140	eee	mmm	mmm			Lewis Walpole Library	Yale University Library	Yale University		S	YUS	mmm	mmm	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Pennsylvania	19106	Philadelphia	420 Walnut St	katzlibrary@pobox.upenn.edu	eee	+12157461290	+12157465154	mmm	mmm			Library at the Herbert D Katz Center for Advanced Judaic Studies	Penn Libraries	University of Pennsylvania		S	PAU	mmm	mmm	mmm	eee	eee	https://www.library.upenn.edu/lkcajs	https://franklin.library.upenn.edu	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Pennsylvania	19107	Philadelphia	1314 Locust St	cking@librarycompany.org	eee	+12155463181	eee	eee	eee	LCP		Library Company of Philadelphia	eee	Library Company of Philadelphia		C	AOX	mmm	mmm	mmm	eee	eee	https://librarycompany.org	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	District of Columbia	20540	Washington	"James Madison Memorial Bldg, 101 Independence Ave SE"	eee	eee	+12027075000	eee	https://www.loc.gov/contact/	1			Library of Congress	eee	Library of Congress		R	DLC	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531338	eee	eee	https://www.loc.gov/rr/	https://findingaids.loc.gov/index.html	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Pennsylvania	19041	Haverford	370 Lancaster Ave	hc-special@haverford.edu	eee	+16108961161	eee	mmm	mmm			Lutnick Library	eee	Haverford College 		S	HVC	mmm	mmm	mmm	eee	eee	https://www.haverford.edu/library/quaker-special-collections	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	New York	10018	New York	Cors 5th Ave & 42nd St	manuscripts@nypl.org	eee	+2129300801	eee	mmm	mmm			Manuscripts & Archives Division	eee	New York Public Library		R	NYP	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530566	eee	eee	http://www.nypl.org/locations/divisions/manuscripts-division	https://archives.nypl.org/about	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Rhode Island	02906	Providence	121 Hope St	reference@rihs.org	eee	+1401.273.8107	eee	mmm	mmm	RIHS		Mary Elizabeth Robinson Research Center	eee	Rhode Island Historical Society		C	RHI	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532887	eee	eee	https://www.rihs.org/locations/mary-elizabeth-robinson-research-center/	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	California	90041	Los Angeles	1600 Campus Rd	library@oxy.edu	eee	+13232592640	eee	mmm	mmm			Mary Norton Clapp Library	eee	Occidental College		S	CCO	mmm	mmm	https://oac.cdlib.org/institutions/Occidental+College+Library	eee	eee	https://www.oxy.edu/academics/library/special-collections-college-archives/collections	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Massachusetts	02215	Boston	1154 Boylston St	reference@masshist.org	eee	+16175361608	eee	mmm	mmm	MHS		Massachusetts Historical Society Library	eee	Massachusetts Historical Society		C	MAH	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13530167	eee	eee	https://www.masshist.org/collection-guides/browse/manuscript-guides	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	South Carolina	29715	Fort Mill	580 Kingsley Park Drive	customerrelations@ftserussell.com	eee	+18665510617	eee	https://www.ftserussell.com/contact	1			Mergent Archives	FTSE Russell	London Stock Exchange Group		O	eee	mmm	mmm	mmm	eee	eee	https://www.ftserussell.com/data/mergent-archives	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	Mergent Archives	http://id.lib.harvard.edu/alma/990150902190203941/catalog	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	New York	10016	New York	225 Madison Ave	corsair@themorgan.org	eee	+12126850008	eee	mmm	mmm			Morgan Library	eee	The Morgan Library & Museum		R	eee	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13531545	eee	eee	https://www.themorgan.org/research/services	http://corsair.themorgan.org/index.html	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Massachusetts	02116	Boston	99-101 Newbury St	membership@nehgs.org	eee	+18882963447	+16175365740	mmm	mmm	NEHGS		New England Historic Genealogical Society Library	eee	New England Historic Genealogical Society		C	GES	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13533124	eee	eee	https://www.americanancestors.org/tools/research-guides	https://library.nehgs.org/screens/mainmenu.html	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Illinois	60610	Chicago	60 W Walton St	eee	eee	+13122553512	eee	mmm	mmm	NL		Newberry Library	eee	Newberry Library		C	IBV	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532025	eee	eee	https://www.newberry.org/research	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Utah	84604	Provo	"3214 N University Ave, Ste 115"	customerservice@newspaperarchive.com	eee	+18008480224	eee	https://access-newspaperarchive-com.ezp-prod1.hul.harvard.edu/cmscontents/contactus/	1			NewspaperArchive.com	eee	World Archives Holdings		O	eee	mmm	mmm	mmm	eee	eee	https://newspaperarchive.com	https://www.bbb.org/us/ut/provo/profile/online-publications/newspaperarchivecom-1166-90031351	https://opengovus.com/colorado-business/20211056337	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Utah	84043	Lehi	1300 West Traverse Parkway	eee	eee	eee	eee	https://newscomwc.newspapers.com/contact/	1			Newspapers.com	Ancestry.com	The Blackstone Group		O	eee	mmm	mmm	mmm	eee	eee	https://newscomwc.newspapers.com	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	World collection	http://id.lib.harvard.edu/alma/99153810620203941/catalog	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	New York	10024	New York	170 Central Park W	reference@nyhistory.org	eee	+12128733400	eee	mmm	mmm	NYHS		Patricia D Klingenstein Library	New-York Historical Society Museum & Library	New-York Historical Society		C	NHL	mmm	mmm	https://discovery.nationalarchives.gov.uk/details/a/A13532420	eee	eee	https://www.nyhistory.org/library	https://bobcat.library.nyu.edu/primo-explore/search?vid=NYHS	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
mmm	USA	Massachusetts	02128	Cambridge	11 Divinity Ave	pmresrch@fas.harvard.edu	eee	+16174961027	eee	https://peabody.harvard.edu/about	0			Peabody Museum Archives	eee	Harvard University		S	HUL	mmm	mmm	https://hollisarchives.lib.harvard.edu/repositories/6	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	mmm	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	eee	###		
