E 1—320 / Events.
ID	NO	OUT	MIL	PART OF	LOWER START	UPPER END	SUMMARY	DESCRIPTION	NEAR	SP	NON—SP	NON—SP	LIVES	HELD	MOVED	CRAFT	PROPERTY	OTHER	PRESS	CF	VIA	NOTE	
E 			1	War 6	28 Oct 1779	5 Nov 1779		One Yucatan military campaign against Settlement	"St. George’s, Old, New, Sibun"	Gov of Yuc Roberto Rivas Betancourt / Teniente Coronel D. Francisco Piñeiro / 5 Goletas / 10 PA / 8 Dorises / 390 men // later Capt. José Urrutia / 120 men / 9 PA / 4 Dorises				2 Eng 1 Neg fm St. George’s / 3 Neg fm New			> 200 houses destroyed “aunque de madera era de no vulgar arquitectura”			"MEXICO,3155 [Relación para la Gaceta de las operaciones en Walix durante los meses de octubre y noviembre de 1779]"	Calderon 247-248	"[H]a quedado la provincia de Campeche enteramente limpia de enemigos. La pérdida que éstos han sufrido [inc Capture of St. George’s?] en 307 esclavos, 5 goletas y 1 balandra que se les ha tomado, otras 5 goletas y 40 embarcaciones menores echadas a pique, armas, municiones, efectos, considerables porciones de ganado y muebles exquisitos que con las casas ha devorado el fuego, se regula ascenderá a más de 300.000 pesos fuertes. /via Calderon 248 /MEXICO,3155"	
E 			1	xxx	17 Mar 1780	8 Nov 1780	San Juan Expedition	"British Army, with Misk allies, and possibly with Baymen, attempt to capture Granada and León"	xxx											"Kemble 2 p244
CO 137/79 ff 164-167
MEXICO,3155--a 15 ago 1779"	"Offen 51
Calderon 243 no 8"	cf wiki	
E 			1	War 6	1 Jun 1781	15 Jun 1781	Siege of San Pedro Sula	"British Army, with Baymen and unknown number of irregulars, raid and destroy San Pedro Sula"	"Roatan, San Pedro Sula"		Capt. George Brown of 60th of British Army / Mjr. Lowrie w Baymen / few other irregulars		"1 scout killed, loss of 2 men in sacking / burning St. Pedro"						"New-York Gazette and Weekly Mercury 1574 p3
Gazette of Saint Jago de la Vega [Spanish Town] 1323 p2"				
E 			1	War 6	26 Aug 1782	31 Aug 1782	Siege of Black R	"British Army, with American and Miskito allies, and possibly with Baymen, take Black River"	"Cape Gracias a Dios, Black R [Río Kruta]"	1 Lt. Col. / 26 officers / 715 men	Lt. Col. Despard / Mjr. Lawrie / 70 to 80 men of Odell's American Rangers under Major Campbell / 500 free people and Neg / 600 Mis indians								"Gazette of Saint Jago de la Vega [Spanish Town] 1379 p2
Gazette of Saint Jago de la Vega 1382 p2"			"He [Despard] acknowledges also the great assistance he received from Major Laurie, who, notwithstanding his bad state of health, attended him on the expedition /GSJV 1379"	
E 		1			3 Sep 1783	3 Sep 1783	Treaty of Versailles													"FSP
PR 1 [11 May 1784]
Hon Alm [1828]
GUATEMALA,665 [Campbell a Estacheria a 23 nob 1783 / Estacheria a Galvez a 12 ene 1784]"	Burdon 1 p137	"See maps MP-GUATEMALA,297 / MP-GUATEMALA,314 / MPD, 04, 002 / MPD, 06, 110"	
			1		3 Sep 1783	30 Dec 1783	Belize Town as Capital	"Baymen rebuild de facto capital and commercial centre on mouth of Old R rather than on St. George’s Caye, as had previously been custom "	Old											ML C [27 May 1807]	Burdon 2 103	Though town settled before 1775 /v Bowett 152 [Map] /Jefferys Map of Hon	
		1			20 Feb 1784	26 Jun 1784	Merino inspection	José Merino Ceballos inspects Hon and borders as Sp Commissary	"Old, Triangles"	José Merino Ceballos / Nicolás Pereira	Col Edward Marcus Despard									"GUATEMALA,665 [Campbell a Estacheria a 23 nob 1783 / Estacheria a Galvez a 12 ene 1784 / Merino a Galvez a 5 abr 1784, 26 jun 1784]"	Calderon 266	"Desde aquella fecha [20 Feb 1784] hasta la de hoy han pasado 2 meses y 14 dias, que ha que me hallo en dicho Presidio esperando los Comisarios ingleses que debe enviar el Gobernador de Jamaica para hacerles entrega de los terrenos convenidos, sin embardo de que ya se hallan fondeados various buques de dicha nación en la boca del río Walix, cargados de familias, esclavos y ganados para su establecimiento. /v Calderon /GUATEMALA,665"	
E 		1			1 Jul 1784	15 Sep 1785	Mercury Affair	"George Moore, a merchant of London, under Government contract, transports 86 convicts aboard ship Mercury to Hon, after which Public Meeting resolves to not allow their disembarking, though Superintendent is required to disembark them"	Old		Col Despard / Evan Napean / Mercury owner George Moore / Mercury master John Arnott / Chief mate of Mercury Daniel Hill / William Whaley								New-York Packet 574 p2	"PR 1 [9, 11 Aug, 5, 12, 22 Sep, 2, 5 Oct 1784] CO 123/11 [4 Jul 1788]"	Burdon 1 p146	"1784, August 9th. Meeting of Inhabitants at a private house. Four Magistrates, 15 other inhabitants present. The meetnig was occasioned by the alarming and dangerous situation from the arrival of the Ship Mercury with a great number of convicts, the landing of whom would damage the credit and character of the country. Resolved, ""that the Agent Factor or Super-cargo for the said convicts be required to order the whole of them to be reembarked without delay on the Ship Mercury in order that they may sail in said ship at or before the expiration of 15 days before mentioned allowed fro her stay here ... It is likewise resolved that any person purchasing any of the aforesaid convicts shall for each and every one pay the aforesaid fine of one hundred pounds currency. [Here follow 31 names.] /via Burdon 1 p146 /PR 1

1784, September 22nd. Court. Case of Henry Jones v Daniel Hill and Moses Pastrom before three Magistrates and a jury of 17. Held at the house of James McAulay. [Re Hill and Pastom going to Northern River with a number of convicts from the ship Mercury.] ... juroers find for the Plaintiff and that the defendants have acted contrary to the Resolves signed the 9th day of August last, and that the majority are of opinion Mr. Jones acted in the same manner they would have done. /via Burdon 1 p147 /PR 1

1785, September 15th. Evan Napean, Whitehall, to Superintendent Despard. ... I am directed by Lord Sydney to desire that upon their [about Thirty Convicts sent to Hon by Mr. George Moore, a Merchant in London, with the approbation of Government] arrival you do permit them to be landed ... /via Burdon 1 p150 /xxx [Reference lost.]

KINGSTON, Jamaica, Jan. 14 [1786]. By the arrival of the schooner Nancy, Captian Vaughan, who left the Bay of Honduras the 3d ult. [Dec 1785] ... Few communities endure so many difficulties as the settlers in he above-mentioned Bay; but as if their situation was directly the revese, and claimed chastisement lest they should be too happy, it pleases their kind Governors in England, to deprive them of any one moment's safety or satisfaction, by continually deluging them wiht torrents of convicts of the most unprincipled kind. Several of the smaller settlers have lately been absolutely ruined by the robberies effected int heir property, by these desperadoes, who find immediate reception either at Bacalar or Truxillo: This reception is the more remarkable, those English criminals not being found to exhibit an improved state of morals; since for the commission of various crimes, upwards of twenty of those people were in confinement at the town of Bacalar, when the last advices were received—Roused at lenght, and irritated beyond bearance, the Magistrates and people in general, as we are informed, resolved, at a late general meeting, ""To oppose the admission of any more of these pests and outcasts; to admonish such commanders as may convey them there, to depart without debarking any of them; and, in case he should obstinately persist, to set the vessel or vessels on fire.” /NYP 574"	
E 		1			1 Dec 1784	1 Dec 1784	Superintendency	Col. E. M. Despard appointed Superintendent	London											"CO 123/2 [13 or 16 Jun 1783, Memorial]
CO 123/3 [29 Sep 1783]
CO 123/5
CO 137/84 [23 Jan, 1 Dec 1784]"	"Campbell 2003
Burdon I p149"		
E 				Nat 2	1 Dec 1784	30 Nov 1785		Heavy wet season precludes trade and causes outbreak of distemper among Baymen	New				epidemic distemper at New proved fatal to many					severest weather ever remember fm Dec 84 to Nov 85 … esp New	London Chronicle 4412 p7				
E 				xxx	1 Feb 1785			"Baymen panic in fear of Sp attack, and retreat to St. George’s, after which Major Hoare reassures them of safety"	"New, Hondo"		Major Hoare				"settlers in New, Hondo lost part of their Neg / evac to St. George’s, Belize"		left their stock in jeopardy / their habitations = inexpressible losses	were in want of bread Prov	General Evening Post 8094 p1				
E 				Hur 1	20 Aug 1785	20 Aug 1785		One hurricane strikes Hon	xxx										"New-York Packet 574 p2
Whitehall Evening Post [1770] 6062 p2"	CO 123/3 [26 Nov 1785]	Burdon 1 p152	"Date possibly 29 Aug 1785 /v Barke 228 /AGN Mex, Historia, v 54, exp 16 [Gob de Yuc sobre destrozos que dejo huracán en Bacalar, a 31 ago 1785]

[Major Hoare, Magistrate, to Robert White, 8 Sep 1785] ""And to add to our Misfortunes, We were one the 20th [Aug] Visited with a most deadful Hurricane, which lasted 12 hours, and did us much Damage ..."" /via Burdon 1 p152 /CO 123/3

KINGSTON, Jamaica, Jan. 14. By the arrival of the schooner Nancy, Captian Vaughan, who left the Bay of Honduras the 3d ult. [Dec 1785] ... When the Nancy sailed, the inhabitants in general enjoyed good health, were tolerably well supplied with provisions and other necessaries, and were recruiting fromt he dreadful effects o fhte late hurricane, in which most of their habitations were destroyed, their plantations torn to pieces, and their business totally stagnated, by the roads to their works being filled with trunks of trees, and rendered impassable. ... /NYP 574

From the JAMAICA GAZETTE. Kingston, Jan 4 [1786]. By the arrival of Capt. Hunt, from the Bay of Honduras, we learn, that immense damage was done in all that neighbourhood, by the hurricane which was so severely felt here the latter end of August last. The sort of craft adapted to running wood out of the different Rivers, and of which the wood-cutters had not before half the necessary supply, in general sustained great detriment; and the Porgey, the only vessel which carried on any correspondence between the Bay and Jamaica, was driven ashore, and her being got off was very doubtful, at the time of the Sally's departure: It is said, that the loss to the Porgey's chief owner could not be rated lower than 1500l.—The Spanish settlement of Paccalar was at the same time almost desolated. /WEP 6062"	
E 		1			1 Jun 1786	27 Jun 1786	Col Despard arrives	Col. E. M. Despard arrives to fill Superintendency	Old											"CO 123/9
Laws 1765—1810"	Burdon I p153		
E 				Rev 3	1 Jun 1786	30 Jul 1786		Slaves start general revolt	xxx				killed a number of people		slaves mustered = 70 or 80 by Nov 86				Massachusetts Gazette VI 292 p1	CO 123/10 [Despard Narrative]	Bolland 75 136	"NEW-YORK, December 14. We learn, that a very dangerous insurreciton has taken place among the negroes at the Bay of Honduras, who, in the month of Jule last, mustered to the number of 70 or 80, killed a number of people, and declared they would not suffer a white man to live. It is said the Spaniards will protect them in their villainy. /MG VI 292

Ringleaders put to death ""by burning, gibbeting & other methods of torture at St. George's Key."" /v Bollan 75 /CO 123/10"	
E 		1			14 Jul 1786	14 Jul 1786	Convention of London													FSP	"Burdon 1 p154
Peniche 257
Coxe cap 77"	"See maps MPD, 18, 020 / MP-MEXICO,399 / See sketch of Belize Town, likely by a Sp commissary MP-MEXICO,732 / See 1787 Faden map Link: https://lccn.loc.gov/86692593"	
E 		1			14 Jul 1786	30 Jul 1787	Evacuation of Mosquito Shore	Mosquito Shore is evacuated	xxx											CO 123/6 xxx	Burdon 1 162	"And possible establishment of Convention Town [1992 or present-day residence of Mr Edmund Galvez] by Col Despard for poorer evacuees /v Finamore 149 / also home to some American loyalists by c 1787 /v Finamore 151 /CO 700/BritishHonduras15 [marginal note in pencil, by Lawrie]

2,650 Shoremen evacuated, 2,214 to Hon /v Bolland 75 p68 /CO 123/5 [Despard to ?, 23 Feb 1787]

24 Aug 1787 / 20 Oct 1787. Return of Shoremen requiring provisions from Sup. Total 1,420 = 902 Slaves, 517 free. Free Heads of Families 215 = 112 w no slaves, 42 w total of 102 slaves, 19 w total of 445 slaves. /v Bolland 75 86 /CO 123/5"	
E 		1			1 Sep 1786	1 Sep 1786	King’s House built	"Committee [likely Magistrates] chooses Mr. Dean’s lot for first Government House, to be Superintendent’s House, or Court House, thereafter likely christened King’s House"	Old											CO 123/5 [1 Sep 1786]	Burdon I p158	"25 Nov 1789, Col Despard dates an advertisement as ""King's House"" /via Burdon 1 p181 /CO 123/12 [25 Nov 1789]"	
		1			4 Jan 1787	30 Aug 1787	Grimarest inspection	Enrique de Grimares inspects Hon as Sp Commissary	"Bacalar, Old, St. George’s, Sibun"	Col Enrique de Grimarest / Rafael Bresón / Félix López de Toledo / Capt José González Ruiz	Col Edward Marcus Despard / Richard Hoare									"MEXICO,3023 [Grimarest a Marqués de Sonora a 4 ene 1787, 31 mar 1787, 13 abr 1787, 31 may 1787, 21 jun 1787, 20 ago 1787]
CO 123/5 [Dyer to Napean 18 Oct 1787]"	"Calderon 289
Peniche 393–402
Bolland 75 118"	"18 Oct 1787 Dyer to Napean. Inhabitants complained Sup ""went in his own Person and made our Negroes at our Upper Works dig up by the Roots everything that grew in a very large plantation which was on the North Side of Belize River before the War, and had been cleared and replanted at great Expense since the Peace."" /v Bolland 75 118 /CO 123/5

Grimarest a Sonora, Bacalar a 13 abril 1787. ... [Col Despard] me dió cuenta en carta de 26-3-787 ... de haber contravenido varios colonos en sus establecimientos, a la línea demarcada por los Comisarios de las dos Coronas en el año de 1783, aposesionándose antes de verificr la que está pendiente de resulta de los terrenos ampliados en la nueva convención, de la parte meridional de la boca del río Walix, sin embargo de sus representaciones, amonestaciones y amenazas, a que le replicaron igualmente con las mismas, rehusando el separarse de aquel paraje. Como este aviso incluía las circunstancias de que yo tomase las medidas convenientes sobre el particular, respecto a que los tenía declarados fuera de la protección del Rey de la Gran Bretaña, regulé por más adecuado a la delicadeza del asunto y a no empeñar algún lancecillo que ocasionase disgustos en el tiempo más crítico de estarse cumpliendo la evacuación del territorio de Mosquitos, y por otra parte no manifestar una debilidad repugnante a los mismos derechos de la soberanía española, no obstante de ser el citado paraje uno de los comprendidos en la demarcación de los ampliados, dispuse que ... pasase el Captián de los Reales Ejércitos, con sueldo de vivo y efectivo, D. Rafael Bresón, Ayudante Mayor de la Plaza de Campeche, y nombrado por mí para los objectos de esta Comisión, y de acuerdo con el enunciado Despard, procediese a dejar cumplida la voluntad del Rey, y el artículo 13 de la presente Convención, manejándose con toda la cordua indispensable a la gravedad de su cargo. Salió este oficial el día 2 de este mas para el Walis, y habiéndose puesto de buena fe con el Superinendente inglés, logró en los días 4, 5 y 6 del mismo, con la mayor felicidad, la transmigración de los referidos colonos a la parte del norte que les es permitida, persuadiéndoles a ella con todo de su repugnancia, con moderación, prudencia, y humanidad; y para precaver que volviesen a ocupar éstos, u otros nuevos, las casas ... previno al Cadete del Batallón de Castilla D. Félix López de Toledo, que con 4 granaderos del mismo Cuerpo, permaniese sobre aquel terreno, y observase la orden, que por escrito le dió al efecto, ... obrando en cualquier evento con anuencia del Capitán de la Balandra que está a mis órdenes D. José González Ruiz, por ser sujeto de buena reputación ... /v Calderon 320 /MEXICO,3023

Grimares a Sonora, Bacalar a 31 mayo 1787. Continuando ... D. José Gonzélez Ruiz en las visitas que le tengo prevenidas, para celar que los colonos ingleses no se posesionen de Cayo Cocina, como lo habían empezado a ejecutar antes que tenga lugar la demarcación y entrega de los lugares ampliados, ... me dió cuenta en carta de 6-5 [6 mayo 1787], entre otras cosas, de que habiendo pasado a reconocer los vecinos que fijan y radican sus casas en dicho establecimiento, a fin de que se arreglen a la condición expresa en el artículo 13 de la Convención, le repugnó el cumplirlo el inglés D. Ricardo Hoar, no obstante las reconvenciones prudentes que al efecto le hizo a vista de las casas, muebles y ocupaciones en que se empleaba de aserrar maderas, al pretexto de suponerse se hallaba en pesquería, usando en su contestación de un modo nada conforme al espíritu que debe existir, al ejemplo del cordialidad y buena fe establecido entre las dos Cortes de Madrid y Londres. Este incidente, y el no aventurar ningún lance ajeno de las circunstancias que más interesan en el día, me obligó a dirigir mi recurso al Coronel D. E. M. Despard, ... persuadido de lograr por este medio que se convenciese el citado Hoar, pero a pesar de mis buenos deseos, y sin duda de los que igualmente animan al enunciado Despard, me contestó ponderando los sentimientos de su contravención con lo imposibilitado que se hallabe de reducir a este transgresor, ... /v Calderon 320 /MEXICO,3023

Grimarest a Sonora, Bacalar a 20 ago 1787. Llevado de mi celo y amor al real servicio, no puedo menos de exponer a V.E. lo doloroso que fué el ver al remontar el río Walix, lo devastado y arruinado que tenían los ingleses los montes de la ribera de dicho río, que se iba a comprener en la ampliación de los terrenos últimamente concedidos, teniendo en ella establecimientos formales de mucho tiempo anterior, y también la ribera que ni les era dedida por el Tratado Definitivo de Paz, ni se incluía en la ampliación que iba a practicar, excediéndose hasta más de 60 leguas internados en dicho río, y en el brazo del Oeste. En consideración a que ya le tenía entregado al Sup Despard, desde el día 18 de Julio la parte meridional del Walis, haste el número de leguas descubiertas en el Sibún, en el entretanto emprendíamos el reconocimiento y averiguación de su origen, me pareció oportuno, no obstante a que no dejé de explicarme con el referido Superintendente, el disimular prudente aquellos excesos, pero por lo respectivo a los que no podían mirarse con esa indiferencia, tomé sobre mi el cuidado de ir intimidando a los ingleses situados en aquellos establecimientos a que se desalojasen de ellos, pues a mi regreso (como lo ejecuté) había de destruirlos, y en muchos ranchos en donde no encontré persona alguno, por haberlos desamparado enterados de que subía, los quemé con su [Despard?] acuerdo, después de haber examinado personal y unidamente los montes, en que patenticé el gran número de piezas trozadas en aquellos parajes, y destiné al Capt Rafael Breson, para que con el mismo Despard, siguiese la propia diligencia, desde el Real de demarcación hasta el brazo del oeste. En el intermedio de nuestras operaciones, no sólo se desalojaron, pero precipitadamente arrojaron al agua, y condujeron a la boca, considerable número de las tozas de caoba que tenían cortadas, y ví a mi subida: las cuales llegaban a más de 1000, y por esta razón, me fué imposible el marcarlas con la del Rey a mi vuelta, y sólo lo pude hacer de una corta porción de ellas, y otras que se quemaron, por ser poco útiles, y para que sirviera de ejemplo a la pena del contrabando; protestando a V. E. que el enunciado Despard, me manifestó que sin reflexión a su autoridad ni a sus reconvenciones, llegaba este desorden hasta tocar en hacer ventas con sintrumentos públicos de los terrenos españoles, y formar pleitos contenciosos, entre si el derecho que unos suponían a la madera que cortaban, aventurando a sus negros, y demás gastos si los aprendían los españoles, y otros alegando propiedad sobre el terreno en que lo verificaban ... /v Calderon 322 /MEXICO,3023"	
E 				Crs 4	1 Jun 1787			Riots break out between old Baymen and newly-arrived Shoremen on disagreement over allotment of lots	Old		Superintendent Despard							"riots very frequent c Jun 87 / jealousy bw old, new settlers wrt lands"	"Massachusetts Gazette VI 340 p2
Public Advertiser 16594 p3
New-York Packet 721 p2"	"GUATEMALA,666 [Papel entregado por R. Liston a Floridablanca]
MEXICO,3023 [E. de Grimarest a Sonora, Bacalar a 21 may 1787]
CO 123/5 [21 Feb, 2 Mar 1787]
CO 123/6 [1787]"	Calderon 300 no 8	"1787, February 21st. Meeting of Inhabitants (25 Signatures). Protesting against the action of Despard in distributing lots in the new are [Convention Town?] to Mosquito Shore settlers only, ""without consulting any of the Inhabitants of this Country who from their residence and former usage have always been considered the best Judges of their own necessaries and uniformly allowed to legislate for themselves."" /via Burdon 1 p160 /CO 123/5

1787, March 2nd. Petition of Honduras Settlers to Secretary of State. Reports Col. Despard's refusal to permit the Moskito refugees to enter the newly allotted lands int he Bay before completion of the evauction of the Shore, altho' the Spanish Commissioners themselves raised no objection. /via Burdon 1 p161 /CO 123/5

1787. Many Memorials of Settlers. Protesting against Despard's action in ordering the Moskito refugees off the dry land on the South side of the Belize River, because the Moskito Shore had not been completely given up; and in calling on the Spanish troops under Major Brison to assist in seeing his orders carried out. /via Burdon 1 p161 /CO 123/6

Despard requests detachment of troops from Jamaica to preserve peace c May 1787
[H]asta el dia 19-5 [1787], habían llegado a los establecimientos de Walix 1704 colonos de los transmigrados de la costa de Mosquitos, ... /via Calderon 322 no 50 /MEXICO,3023"	
E 		1			8 Jul 1787	8 Jul 1787	Grimarest State Dinner	"Spanish and principal inhabitants of the Bay commemorate recent peace, and formal handover of territory ceded thereby, with stately dinner "	Old	Col Enrique de Grimarest	Col Despard / James Lawrie / Capt John Hutt / Thomas Nicols / 30 Principal inhabitants									"MEXICO,3023 [Grimarest a Sonora, Bacalar a 20 ago 1787]"	"Calderon 232, 322"	"Para solemnizar el acto de posesión, resolví que al siguiente día 8-7 [-787] concurriesen a comer a mi campamento el Superintendente Despard, el Coronel Superintendente, que fué del territorio de Mosquitos, D. Jaime Lawrie, el Capitán de Navía, Comandante de la Fragata Camila, D. Juan Hutt, que me condujo el pliego de aviso de que enteré a V. E. con fecha 30-6, número 21, el de la Fragata Sienet, D. Tomás Nicols, y los demás habitantes de distinción de aquellos establecimientos, cuyo número compuso el de 35 cubiertos en la mesa; se efectuó con el mejor método y satisfacción la enunciada entrega, y para más decoro y autoridad de ella, se terminó con repetidas salvas de artillería, que en memoria respetuoso del Rey Nuestro Señor, ... y demás personas de su Augusta Real Familia, del Rey de Inglaterra, Ministros, y Jefes, se hicieron por la Balandra Española y piraguas de Bacalar ... /via Calderon 233 no 52 /MEXICO,3023 [E. de Grimarest a Sonora, Bacalar a 20 ago 1787]"	
E 		1			8 Jul 1787	7 Aug 1787	Harrison and Valentin Survey	"Captains Harrison and Valentin set out to discover the source of River Sheboan, possibly marking first exploratory survey in Hon by Baymen"	"Old, Sibun"	Col Enrique de Grimarest / Capt Valentín Delgado	Col Despard / Capt Harrison									"CO 123/5 [7 Aug 1787]
MEXICO,3023 [Grimarest a Sonora, Bacalar a 20 ago 1787]"	"Burdon 1 p165
Calderon 322"	"See, possibly, map in CO 700/BritishHonduras15 /v Finamore 103, 105 [Fig 9]"	
E 		1			13 Jul 1787	13 Jul 1787	Lamb Survey	David Lamb surveys Hon for Sup	"Old, Hondo, New, Sibun"		Col E. M. Despard / David Lamb									"CO 700/BritishHonduras11
CO 700/BritishHonduras12
CO 700/BritishHonduras13
CO 700/BritishHonduras14"	Finamore 90		
E 		1			25 Jul 1787	24 Aug 1787	Pub Mtg restricts citizenship	"Public Meeting resolves to disallow ownership of works by foreigners not deemed denizens, possibly marking first de facto, non-slavery restriction of rights or liberties among racial lines"	Old											"Laws 1765–1810 [25 Jul, 4 Aug 1787]
Laws 1857 67–70
CO 123/5 [Despard to Sydney 24 Aug 1787]"	"Burdon 1 164
Bolland 75 95"	"24 Aug 1787 Despard to Sydney. There is one particular hardship sustained by people of colour from the partiality of one of the rules laid down by those, who have taken upon themselves the legislative authority in this country, whereby they are totally excluded from possessing any mahogany or logwood works in this Settlement, unless they be what they call *naturalized*, by the unanimous Consent of the whole Magistrates; by which law not less than eighty people under that description who have come from the Mosquito Shore are entirely excluded form any means of gaining a Subsistence, unless they will become the Servants of these Legislators, which really seems to be the principle intention of this partial rule. /v Bolland 75 /CO 123/5

See, possibly, 18 May 1790. Col Hunter Plan of Police. States that ""by the general usage of the West Indies, the [free people of colour] are deprived of many privileges,"" recommends that ""HM Sup and the Committee shall have the power of granting or allowing to Free People of mixed colour, Inhabitants of this Settlement, such privileges and immunities, as may to them appear proper, according tot he behaviour, character, property or station of such person of colour, who may make application to HM Sup and the Committee for such pribileges, which shall be enrolled in a Book, kept for that purpose, Three months prior to their taking upon them, or exercising such privileges; provided always, that nothing in this article shall extend to the privilege of acting as Jurors, or being elected to any public Offices. /v Bolland 75 97 /CO 123/9 "	
E 				Crs 4	1 Aug 1787			Scarcity of provisions	xxx									Flour and some Prof very scarce and dear	"Daily Advertiser NY III 820 p2
General Advertiser (1784) 3412 p3"				
E 				Crs 4	1 Aug 1787			Scarcity of merchant shipping or surplus of logged wood	xxx									settler much in want of shipping for their products	General Advertiser (1784) 3412 p3				
		1			4 Aug 1787	4 Aug 1787	Public Meeting restricts membership	"Public Meeting Committee recommends restrictions of property rights, thereby de facto restricting ability of Mosquito Shore evacuees and new settlers, possibly marking first shift from direct to representative democracy"	Old											"Laws 1765–1810 [24, 25 Jul, 4 Aug 1787]
Laws 1875 p 67–70
CO 123/9 [20 Aug 1787]"	Burdon 1 164	"Inc, eg, That no person not actually possessed of four able bodied negro men slaves shall be entitled to a mahogany work in any of the Rivers without prior leave ... that no person shall possess more than two mahogany works in one River ... That no foreigner who is not deemed a Denizen may directly or indirectly hold Mahogany or Logwood Works. /v Burdon 1 /Laws 1765–1810

Possibly see 20 Aug 1787 English, Harrison and Bull to Despard. A combination hath been formed against us by the former Englislh Inhabitants of the Bay of Honduras and some few people from the Mosquito Shore, who raising themselves into a kind of legislative body, form laws and regulations, and make Magistrates to enforce these Laws and endeavour to cause every Individual of the Community to sign these Law ... As these Laws or regulations seem also (to us) to be partial and in fabor of one sett of people, and palpably calculated to enslave another, we openly gave such opinion of them and absolutely refused to sign them, declaring we knew of no legal authority as yet in this country (especially to distribute Lands) but what lay with his Majestys Superintendant. Many of us were then told, that if we continued of that opinion, we should be looked upon as men who had devested themselves of the rights and privileges of British Subjects, in withdrawing ourselves from the protection of the Magistrates and that therefore whatever injury may be done us we could not epect redress. That we would soon find ourselves in a very dissagreeable situation, As we would not be able to furnish ourselves with any kind of necessary or articles as we might be in want of, although we had mone to pay for them for none would be sold or disposed of to those who did not conform So that we must either conform or leave the Country. These maxims they have actually put in practice ... /v Bolland 75 94 /CO 123/5"	
E 		1			18 Aug 1787	20 Aug 1787	Jones affair	"Joshua Jones is detained by Magistrates, possibly or nearly causing armed riot, after which Sup attempts to free Jones, but is precluded from so doing by armed Mags, possibly marking first non-slavery instance of civil unrest along racial lines, and start of constitutional crises involving Superintendents"	Belize Town											"CO 123/5 [Committee to Merchants 27 Aug 1787, Despard to Sydney 24 Aug 1787]
CO 123/13 [Account ... 12 Mar 1791]
CO 123/10 [Despard Narrative]"	Bolland 75 73–76	"18 Aug Aaron Young, Magistrate, complains Joshua Jones, 'a free man of Colour,' had knocked down Young's cookhouse on South Pt. of Belize River mouth / obtains warrant for Jones's arrest / Jones arrested in Court House / Magistrates and friends mount armed guard

19 Aug 'a Scene of the most alarming nature appear'd, a few white people of the very lowest class, a number of Mustees, Mulattoes, and free Negroes running about the Streets and assembling under Arms to the infinite terror of the more respectable & peaceable part of the Community' / Mag and friends or principal inhabitants assert People of mix'd Colour and Negroes would soon rule them 'with a Rod of Iron if not immediately disarmed'

"	
E 				Hur 2	2 Sep 1787	2 Sep 1787		One hurricane strikes Hon	"Old, St. George’s, New, Northern, Hondo [Rowley’s Bight]"				7 Baymen / 143 sailors			25 t 26 sail [only 7 not recoverable?] = 15 sloops and schooners + great number of low draught craft	"all houses [not less than 500, and works huts] levelled / all kinds of goods and property = Mah [> 300,000 ft], furniture, live stock, "		"Public Advertiser 16729 p2
Daily Advertiser IV 899 p2
Daily Advertiser IV 902 p2
Gentleman's Magazine, 1788, v 58, 74"			"Extract of a letter from the Bay of Honduras, dated September 29, 1787. ""A severe and violent hurricane came on here, the 2d of this month, in the morning, at seven o'clock. It continued with unceasing fury, till near one, a space of about six hours, accompanied with an inundation from the sea. This gale carried with it more perfect destruction, than ever I heard of, in any similar calamity, levelled every dwelling with the ground, destroyed all kinds of goods and property, and seven lives on the shore. Twenty-five or twenty-six sail of vessels, of all descriptions, were stranded, and aground on the shoals and quays; from those vessels, 143 lives were lost: Seven ships not recoverable.—One brig, and most of the small craft may be raised and saved. The limits of a letter will not allow me to give you an account at large, of this dreadful scene."" /DA IV 889

Particulars of a most violate HURRICANE, which happened in the Bay of Honduras, on the 2d day of September last [1787]. ... The damages sustained by the inhabitants alone [ie exc Fleet], including their crafts, negroes, provisions, dry goods, furniture and other articles of property, are estimated at not less than 30,000l. ... /DA IV 902"	
E 				xxx	1 Jan 1788	30 Dec 1788		Indians raid unknown number of logging camps at New R	New											"CO 123/9 [Graham Journal of Visitation]
CO 123/10 [Despard Narrative ... 1784 to 1790]"	Bolland 75 p47		
E 				Ill 4	1 Feb 1788	30 Aug 1788		Outbreak of unknown cause or nature spreads among Baymen	xxx				"upwards of 50 white, much greater numb of Neg fm Sep 87 to Jan or Feb 88"						New-York Morning Post 1215 p2			"New-York, Feb. 6. By the latest advices from the Bay of Honduras, we learn that the settlements have been visited by a dreadful mortality; which, since the late hurricane, has carried off upwards of fifty white people, and a much greater number of negroes. /NYMP 1215"	
