Table 1
	CODE	SERIAL	LINK	DATE	NOTE	EXTRACT	
	"<li><article data-identifier=""MMNHA02:164940069:mpeg21:a00006"" data-metadata=""{&quot;title&quot;:&quot;NEDERLANDEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;04-08-1667&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164940069:mpeg21:a00006&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_46"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164940069:mpeg21:a00006&amp;resultsidentifier=MMNHA02:164940069:mpeg21:a00006&amp;rowid=46"" class=""search-result__link""><h2 class=""search-result__heading"">                                NEDERLANDEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2204-08-1667%22%29&amp;coll=ddd"" class=""metadata__details-link"">04-08-1667</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164940069:mpeg21:a00006&resultsidentifier=MMNHA02:164940069:mpeg21:a00006&rowid=46	4 Aug 1667	re military in Europe		
	"<li><article data-identifier=""MMNHA02:164940098:mpeg21:a00002"" data-metadata=""{&quot;title&quot;:&quot;VRANCKRYCK.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;13-10-1667&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164940098:mpeg21:a00002&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_47"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164940098:mpeg21:a00002&amp;resultsidentifier=MMNHA02:164940098:mpeg21:a00002&amp;rowid=47"" class=""search-result__link""><h2 class=""search-result__heading"">                                VRANCKRYCK.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2213-10-1667%22%29&amp;coll=ddd"" class=""metadata__details-link"">13-10-1667</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164940098:mpeg21:a00002&resultsidentifier=MMNHA02:164940098:mpeg21:a00002&rowid=47	13 Oct 1667	re military in Europe		
	"<li><article data-identifier=""MMNHA02:164940144:mpeg21:a00002"" data-metadata=""{&quot;title&quot;:&quot;VRANCKRYCK.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;28-01-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164940144:mpeg21:a00002&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_48"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164940144:mpeg21:a00002&amp;resultsidentifier=MMNHA02:164940144:mpeg21:a00002&amp;rowid=48"" class=""search-result__link""><h2 class=""search-result__heading"">                                VRANCKRYCK.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2228-01-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">28-01-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164940144:mpeg21:a00002&resultsidentifier=MMNHA02:164940144:mpeg21:a00002&rowid=48	28 Jan 1668	re military in Europe		
	"<li><article data-identifier=""MMNHA02:164940170:mpeg21:a00001"" data-metadata=""{&quot;title&quot;:&quot;ITALIEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;29-03-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164940170:mpeg21:a00001&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_49"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164940170:mpeg21:a00001&amp;resultsidentifier=MMNHA02:164940170:mpeg21:a00001&amp;rowid=49"" class=""search-result__link""><h2 class=""search-result__heading"">                                ITALIEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2229-03-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">29-03-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164940170:mpeg21:a00001&resultsidentifier=MMNHA02:164940170:mpeg21:a00001&rowid=49	29 Mar 1668	re military in Europe		
	"<li><article data-identifier=""MMNHA02:164940183:mpeg21:a00006"" data-metadata=""{&quot;title&quot;:&quot;NEDERLANDEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;28-04-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164940183:mpeg21:a00006&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_50"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=1&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164940183:mpeg21:a00006&amp;resultsidentifier=MMNHA02:164940183:mpeg21:a00006&amp;rowid=50"" class=""search-result__link""><h2 class=""search-result__heading"">                                NEDERLANDEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2228-04-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">28-04-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=1&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164940183:mpeg21:a00006&resultsidentifier=MMNHA02:164940183:mpeg21:a00006&rowid=50	28 Apr 1668	not translated as of 28 JULY 2022 possibly re skipper Thomas Tolcq with prize or merch inc logwood fm Canaries to Middelburgh or Flushing	"Vlissingen den 24 April. Op Gisteren en heden zijn hier gearriveert Schipper Cornelis Bergenaer en Adriaen Centsen Vos, van Bilboa, geladen met Wolle, cock goede partyen Stucken van Achten: noch is hier gearriveert een kleyn Scheepjen, met omtrent 60 Vaten Blaen Taback, van Brest, dat lange daer gelegen heeft, en uyt een Prijs gelost Schipper Thomas Tolcq, komende van de Canarise Eylanden, geladen met Huyden en Campeche Hout, op Middelburgh, is heden oock ghearriveert. Tot Oostende was een Frans-Scheepjen [-Schaepjen?], met 44 Kisten Brazielise Suycker, opgebracht, en twee met [mer?] Wijnen."	
	"<ul><li><article data-identifier=""ddd:011014601:mpeg21:a0005"" data-metadata=""{&quot;title&quot;:&quot;De Bruxelles le 5 May.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;10-05-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014601:mpeg21:a0005&quot;}"" data-coll=""ddd"" class=""search-result search-result--first-result search-result--minimal-view"" id=""rowid_1"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014601:mpeg21:a0005&amp;resultsidentifier=ddd:011014601:mpeg21:a0005&amp;rowid=1"" class=""search-result__link""><h2 class=""search-result__heading"">                                De Bruxelles le 5 May.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2210-05-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">10-05-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014601:mpeg21:a0005&resultsidentifier=ddd:011014601:mpeg21:a0005&rowid=1	10 May 1668	re military in Europe		
	"<li><article data-identifier=""MMNHA02:164940190:mpeg21:a00007"" data-metadata=""{&quot;title&quot;:&quot;Raeckende de Paerde-Marckt binnen Delff&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;15-05-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164940190:mpeg21:a00007&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_2"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164940190:mpeg21:a00007&amp;resultsidentifier=MMNHA02:164940190:mpeg21:a00007&amp;rowid=2"" class=""search-result__link""><h2 class=""search-result__heading"">                                Raeckende de Paerde-Marckt binnen Delff                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2215-05-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">15-05-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164940190:mpeg21:a00007&resultsidentifier=MMNHA02:164940190:mpeg21:a00007&rowid=2	15 May 1668	re military in Europe		
	"<li><article data-identifier=""ddd:011014604:mpeg21:a0007"" data-metadata=""{&quot;title&quot;:&quot;d`Aix la Chapelle le 25 May.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;31-05-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014604:mpeg21:a0007&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_3"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014604:mpeg21:a0007&amp;resultsidentifier=ddd:011014604:mpeg21:a0007&amp;rowid=3"" class=""search-result__link""><h2 class=""search-result__heading"">                                d'Aix la Chapelle le 25 May.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2231-05-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">31-05-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014604:mpeg21:a0007&resultsidentifier=ddd:011014604:mpeg21:a0007&rowid=3	31 May 1668	re military in Europe		
	"<li><article data-identifier=""ddd:011014610:mpeg21:a0003"" data-metadata=""{&quot;title&quot;:&quot;De Paris le 6 Juillet.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;12-07-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014610:mpeg21:a0003&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_4"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014610:mpeg21:a0003&amp;resultsidentifier=ddd:011014610:mpeg21:a0003&amp;rowid=4"" class=""search-result__link""><h2 class=""search-result__heading"">                                De Paris le 6 Juillet.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2212-07-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">12-07-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014610:mpeg21:a0003&resultsidentifier=ddd:011014610:mpeg21:a0003&rowid=4	12 Jul 1668	re military in Europe		
	"<li><article data-identifier=""ddd:011014615:mpeg21:a0006"" data-metadata=""{&quot;title&quot;:&quot;de Bruxelles le 12 Aout&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;16-08-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014615:mpeg21:a0006&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_5"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014615:mpeg21:a0006&amp;resultsidentifier=ddd:011014615:mpeg21:a0006&amp;rowid=5"" class=""search-result__link""><h2 class=""search-result__heading"">                                de Bruxelles le 12 Aout                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2216-08-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">16-08-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014615:mpeg21:a0006&resultsidentifier=ddd:011014615:mpeg21:a0006&rowid=5	16 Aug 1668	re New Spain fleet departure with defence material or vessels for colonies	"de Bruxelles le 12 Aout [new para] Les lettres de Cadix du 15 du passé donnent avis que le Convoi d'Hollande en estoit parti le 7 pour Smirne, & que le 14 la Flote de la nouvelle Espagne en partit avec quelques autres petits bastimens pour s'en servir tant en Canarie que sur les Costes des Indes, composée de 17 vaiss. pour la nouvelle Espagne, & 6 pour San Domingo, Cuba, Campeche, Havana & autres places, montée de 500 pieces de canon & de 3500 homme, sa charge se montant à prés de 3500 tonneaux de marchandise: Et celles de Madrid du 25 portent que le 20 l'Ambassadeur d'Angleterre en estoit partie pour aller s'embarquer à Cadix sur le vaiss. qui a porté le Chevalier Southwel en Portugal; & qu'il a ordre de passer à Tanger pour y visiter l'estat de la place."	
	"<li><article data-identifier=""MMNHA02:164940236:mpeg21:a00007"" data-metadata=""{&quot;title&quot;:&quot;NEDERLANDEN.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;Oprechte Haerlemsche courant&quot;,&quot;subtitle&quot;:&quot;30-08-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;430771576&quot;,&quot;objectlevelId&quot;:&quot;MMNHA02:164940236:mpeg21:a00007&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_6"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=MMNHA02:164940236:mpeg21:a00007&amp;resultsidentifier=MMNHA02:164940236:mpeg21:a00007&amp;rowid=6"" class=""search-result__link""><h2 class=""search-result__heading"">                                NEDERLANDEN.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22430771576%22%29&amp;coll=ddd"" class=""metadata__details-link"">Oprechte Haerlemsche courant</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2230-08-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">30-08-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	Oprechte Haerlemsche courant	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=MMNHA02:164940236:mpeg21:a00007&resultsidentifier=MMNHA02:164940236:mpeg21:a00007&rowid=6	30 Aug 1668	re military in Europe		
	"<li><article data-identifier=""ddd:011014622:mpeg21:a0005"" data-metadata=""{&quot;title&quot;:&quot;De Cologne le 28 Septembre.&quot;,&quot;caption&quot;:&quot; &quot;,&quot;volumeRemark&quot;:&quot; &quot;,&quot;seq&quot;:&quot; &quot;,&quot;alternative&quot;:&quot;La gazette d`Amsterdam&quot;,&quot;subtitle&quot;:&quot;04-10-1668&quot;,&quot;creator&quot;:null,&quot;ppn&quot;:&quot;865040389&quot;,&quot;objectlevelId&quot;:&quot;ddd:011014622:mpeg21:a0005&quot;}"" data-coll=""ddd"" class=""search-result  search-result--minimal-view"" id=""rowid_7"" data-hidden=""yes""><div class=""search-result__metadata search-result__metadata--minimal-view""><div class=""field-title""><a href=""/nl/kranten/view?query=campe%2A+not+campen+not+camper&amp;page=2&amp;maxperpage=50&amp;sortfield=date&amp;cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&amp;coll=ddd&amp;redirect=true&amp;identifier=ddd:011014622:mpeg21:a0005&amp;resultsidentifier=ddd:011014622:mpeg21:a0005&amp;rowid=7"" class=""search-result__link""><h2 class=""search-result__heading"">                                De Cologne le 28 Septembre.                            </h2>    </a></div><div class=""field-papertitle search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28ppn+exact+%22865040389%22%29&amp;coll=ddd"" class=""metadata__details-link"">La gazette d'Amsterdam</a></div><div class=""field-date search-result__metadata--minimal-view-description""><a href=""/nl/kranten/results?cql%5B%5D=%28date+%3D+%2204-10-1668%22%29&amp;coll=ddd"" class=""metadata__details-link"">04-10-1668</a></div><div class=""search-result__metadata--minimal-view-description""></div><div class=""search-result__metadata--minimal-view-description""></div></div></article></li>"	La gazette d`Amsterdam	https://www.delpher.nl/nl/kranten/view?query=campe%2A+not+campen+not+camper&page=2&maxperpage=50&sortfield=date&cql%5B%5D=%28date+_lte_+%2231-12-1669%22%29&coll=ddd&redirect=true&identifier=ddd:011014622:mpeg21:a0005&resultsidentifier=ddd:011014622:mpeg21:a0005&rowid=7	4 Oct 1668	re military in Europe		
